,id,name,address,crossStreet,lat,lng,postalCode,cc,city,state,country,category_id,category_name,venuePage,neighborhood
112,573ce4eecd108c13e0b595e0,Walmart Supercenter,701 W Princeton Dr,,33.17376646019821,-96.51211873157564,75407,US,Princeton,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
116,4b5a2cd1f964a5201db228e3,Kroger Marketplace,12221 Custer Rd,at Eldorado Pkwy,33.1772036,-96.7353441,75035,US,Frisco,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
117,56f5ce4f498e0f35991a91de,Kroger Marketplace,1250 N Preston Rd,Prosper Trail,33.2494469,-96.7826421,75078,US,Prosper,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
119,4b527429f964a520087e27e3,Kroger,1210 N Greenville Ave,at E Exchange Pkwy,33.1159904,-96.6498817,75002,US,Allen,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
120,4bf80a13d4cdb7130bb084fe,Kroger,1212 E Bethany Dr,Allen Heights,33.0829117,-96.644842,75002,US,Allen,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
121,5a1c97fb28122f74476b11ba,Walmart Supercenter,500 Richland Blvd,,33.22025256642576,-96.79702411298345,75078,US,Prosper,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
122,511d63b6e4b0db0bf6d777fd,Walmart Supercenter,2662 W Lucas Rd,,33.088310640183586,-96.61850921867214,75002,US,Lucas,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
126,4b7707f4f964a5202d762ee3,Kroger,1320 W McDermott Dr,at Alma Dr.,33.10248674906204,-96.70049875974655,75013,US,Allen,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
127,51ec0130498eeefcf6c8907b,Kroger Marketplace,2608 W FM 544,Hooper Rd.,33.008674266111434,-96.57495886548845,75098,US,Wylie,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
129,4b79a638f964a5204b082fe3,Walmart Neighborhood Market,1520 E Exchange Pkwy,Angel Pkwy,33.11418248386787,-96.62973704260524,75002,US,Allen,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
130,4c42756fda3dc92887a1cab9,Walmart Supercenter,730 W Exchange Pkwy,,33.11938081129801,-96.67256292660196,75013,US,Allen,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
132,5765dd0acd10499ca2410ddd,Brookshire Brothers,701 E Princeton Drive,,33.173232,-96.491896,75407,US,Princeton,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
133,4be379cdf07b0f479549f843,Walmart Supercenter,5001 Mckinney Ranch Pkwy,,33.15640765581234,-96.68263928205606,75070,US,McKinney,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
136,5a4bc50d2be4251623bf2095,Kroger Clicklist,,,33.177767,-96.735507,75035,US,Frisco,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
137,590e641b28122f16e5371eca,ALDI,1730 N Greenville Ave,,33.128117,-96.645033,75002,US,Allen,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
138,597916a6c876c87ed18592f4,ALDI,8801 Stacy Rd,,33.15153145,-96.73064789,75070,US,McKinney,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
139,4b0daa10f964a520764d23e3,Walmart Supercenter,2050 N Highway 78,,33.024738033023816,-96.5115829823256,75098,US,Wylie,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
141,4b65ef01f964a5204f092be3,Market Street,11999 Dallas Pkwy,at Eldorado Parkway,33.176908,-96.843093,75033,US,Frisco,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
142,4eaf4bfa4690488dabad76c3,Kroger Marketplace,2671 Little Elm Pkwy,,33.1701117,-96.8906689,75068,US,Little Elm,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
144,4f4fb3a5e4b0162f4e3a1b0c,ALDI,2650 Little Elm Pkwy,,33.1687703,-96.8926511,75068,US,Little Elm,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
147,59d528ce48b04e49d7c73b26,Walmart Supercenter,355 Stonebrook Pkwy,,33.14236557764077,-96.88946289029785,75034,US,Frisco,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
150,4bcb1ccab6c49c74fa7c9191,Walmart Supercenter,12220 Fm 423,,33.179902338458525,-96.88397597395972,75033,US,Frisco,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
174,4bf712fc508c0f47a3423d31,Albertsons,4351 FM 2181,,33.1315613,-97.0433565,76210,US,Corinth,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
179,517248f6498e0949ba7dc206,Walmart Supercenter,11700 Us Highway 380,,33.22787022481112,-96.98416338815954,76227,US,Crossroads,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
182,5bbd78d6c53093002cc62d89,ALDI,26617 US 380 East,,33.2224991,-96.959534,76227,US,Providence Village,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
186,5a0ce0a83b830770f3a5e090,Walmart Garden Center,11700 Us Highway 380,,33.228007,-96.984024,76227,US,Crossroads,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
187,4b9415def964a520046734e3,Walmart Supercenter,1035 Hickory Creek Blvd,,33.12791177796518,-97.04602047864877,75065,US,Hickory Creek,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
239,54ff7695498ece66e64f5224,Trader Joe's,7939 Walnut Hill Lane,,32.88068055747814,-96.77247615522731,75230,US,Dallas,TX,United States,4bf58dd8d48988d118951735,Grocery Store,,
249,4b9504a1f964a520c08b34e3,Fiesta Mart Inc,1332 S Plano Rd,at W Buckingham Rd,32.932276079425996,-96.70175252137554,75081,US,Richardson,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
259,4acfdee2f964a5208fd620e3,Tom Thumb,7700 W Northwest Hwy,,32.8642104,-96.7750816,75225,US,Dallas,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
262,4c29057197d00f4714c940ea,Tom Thumb,7000 Snider Plz,,32.8503118,-96.7872321,75205,US,Dallas,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
264,4aca4e32f964a52051c120e3,Tom Thumb,5809 E Lovers Ln,at Matilda St.,32.8519595,-96.7669597,75206,US,Dallas,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
266,4f919f94e4b048074f9c6b1a,Walmart Neighborhood Market,13100 Josey Ln,,32.92353423751217,-96.88053517887636,75234,US,Farmers Branch,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
267,4bd88cb7e914a593998753fa,Walmart Neighborhood Market,1501 Buckingham Rd,,32.93228383719681,-96.69733919922047,75081,US,Richardson,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
273,4e4c49b4ae60bb5012633fcd,Walmart Supercenter,6185 Retail Rd,,32.86293076307544,-96.75463064035314,75231,US,Dallas,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
274,5a0ce09c112c6c185e4c0a1a,Walmart Garden Center,6185 Retail Rd,,32.862849,-96.754838,75231,US,Dallas,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
277,4bf894e88d30d13aea140118,Brookshire's,6410 Wesley St,,33.105064955912226,-96.1106112608752,75402,US,Greenville,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
278,580a711338fa83fae22fe165,Kroger (Signature),1950 N Goliad St,,32.94958482909432,-96.46028308735214,75087,US,Rockwall,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
280,56059a6e498ed26b4e1f783b,Walmart Neighborhood Market,4715 Wesley Street,,33.12328467082884,-96.10839917673638,75401,US,Greenville,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
282,4b4a4a8ff964a5208e8226e3,Kroger,2935 Ridge Rd,,32.8891911,-96.4710282,75032,US,Rockwall,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
283,53d07217498ef512a10e24f2,Walmart Supercenter,8015 Woodbridge Parkway,,32.99173851879723,-96.5743247581236,75048,US,Sachse,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
284,4c27c57b9fb5d13a3f9c9857,Super 1 Foods,4811 Wesley St,,33.12177516876805,-96.10852724197481,75401,US,Greenville,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
285,512169c7e4b06dc366b5afa5,ALDI,3085 Ridge Rd,,32.885968431310516,-96.47324189543724,75032,US,Rockwall,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
286,4c3a8c6662f1c928a8468e53,Walmart Neighborhood Market,850 W Rusk St,,32.930993937367774,-96.46794591386174,75087,US,Rockwall,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
288,4ae796b8f964a520a9ac21e3,Kroger,5190 Highway 78,Bunker Hill Rd,32.968972,-96.6038276,75048,US,Sachse,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
291,4b1314bdf964a520d69323e3,Kroger,4017 14th St,at Los Rios Blvd.,33.015134,-96.6558873,75074,US,Plano,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
292,5a0e24a61f8ed6449dffb887,Walmart Garden Center,494 W. Interstate 30,,32.9648717,-96.3425268,75189,US,Royse City,TX,United States,4eb1c0253b7b52c0e1adc2e9,Garden Center,,
293,52dc1c02498e55ce13b1509f,Kroger Marketplace,500 Marketplace Blvd,FM 548,32.74849292409478,-96.44997135318562,75126,US,Forney,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
294,564f8373498e5c1344904578,Walmart Supercenter,494 W. Interstate 30,,32.96549129036769,-96.34313867663664,75189,US,Royse City,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
295,4f184929e4b0d149718a96d4,ALDI,3463 W FM 544,,33.01188350162667,-96.59268371163944,75098,US,Wylie,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
296,52def74d498e7fa5ecb829e3,Walmart Neighborhood Market,101 W Buckingham Rd,,32.931674407228996,-96.63162357548977,75040,US,Garland,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
297,5bd021b3dee770002cf8ec11,ALDI,3251 N Goliad St,,32.9661915,-96.4649144,75087,US,Rockwall,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
298,5500c7ae498ee31c16cda17a,Walmart Neighborhood Market,1400 Mccreary Road,McMillan,33.034448877046955,-96.59389471332793,75098,US,Wylie,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
299,597916a8dee7706d2ffbab54,ALDI,6606 Wesley St,,33.1028516,-96.1110377,75402,US,Greenville,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
300,548b1072498ed9796733d2f6,Walmart Neighborhood Market,6750 Murphy Road,Blackburn/Campbell,32.983154058733774,-96.61224733987981,75048,US,Sachse,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
301,4bf057c37ed12d7fc00de7c2,Walmart Supercenter,7401 Interstate Highway 30,,33.093743286156936,-96.10676848660005,75402,US,Greenville,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
302,4b660fdbf964a5207c112be3,Walmart Supercenter,782 E Interstate 30,,32.90181271077681,-96.46154228830254,75087,US,Rockwall,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
306,4b6d98e7f964a520fe7e2ce3,Kroger,1919 Faithon P Lucas SR Blvd,Faithon P Lucas and Clay Mathis,32.7444927,-96.5533258,75181,US,Mesquite,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
308,4bc0b81c920eb713bb65192c,ALDI,3500 Lakeview Pkwy,at Rowlett Rd.,32.906172342151415,-96.56843483448029,75088,US,Rowlett,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
309,5a0c0bc469e77b31cb00e59b,Walmart Garden Center,782 E Interstate 30,,32.902041,-96.461769,75087,US,Rockwall,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
310,56d8cadc498e97c61a6b1180,Walmart Neighborhood Market,8800 Lakeview Parkway,,32.916359256689944,-96.51935577392578,75088,US,Rowlett,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
311,4cb0db42ef1b3704b4a83e00,Walmart Supercenter,8801 State Highway 34 S,,32.9086313349869,-96.12590003443462,75474,US,Quinlan,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
312,4b295ce1f964a520a29d24e3,Walmart Supercenter,2501 Lakeview Pkwy,,32.910520600121245,-96.5777075209886,75088,US,Rowlett,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
313,4be588a7cf200f47ec4c133c,Walmart Supercenter,115 West Fm 544,Murphy Rd,33.013668825771404,-96.6152345443269,75094,US,Murphy,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
314,4ba6c6e1f964a520086f39e3,Kroger,1406 W Walnut St,at Garland Ave.,32.9145798,-96.649883,75042,US,Garland,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
315,4b2a949ff964a520c7ab24e3,Walmart Supercenter,5302 N Garland Ave,,32.96235813696417,-96.64293792404276,75040,US,Garland,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
317,4ded026122719aa55245c60c,Walmart Supercenter,802 E Us Highway 80,,32.74469514,-96.44603292,75126,US,Forney,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
318,4c348e3b452620a10b44250f,ALDI,1518 W Buckingham Rd,at Garland Ave,32.93006155451923,-96.65101870894432,75042,US,Garland,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
319,545a9647498e946379b56ec7,ALDI,895 N FM 548,,32.751448,-96.444431,75126,US,Forney,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
320,4b6987b7f964a5201ca62be3,Walmart Supercenter,800 S Highway 287,,33.228254789048066,-97.59663729401804,76234,US,Decatur,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
321,50a3afc7e4b09e8a90c1266e,Walmart Supercenter,2401 Avondale Haslet Road,,32.96740496410291,-97.41160117793304,76052,US,Haslet,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
322,5dc5d21b262c8b00087cae25,Lowe's Market,303 W Franklin St,,33.359130859375,-97.69776153564453,76225,US,Alvord,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
323,4c588ec22091a593fcce5ad0,Super Save Foods,1st Street,,33.08571038599615,-97.3061915737464,76247,US,Justin,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
324,5dc5d21aa2d537000771ba49,Lowe's Market,200 W Rock Island Ave,,33.078086853027344,-97.56678771972656,76023,US,Boyd,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
325,5dc5d21ba2d537000771bad2,Lowe's Market,1501 Halsell St,,33.21061325073242,-97.75193786621094,76426,US,Bridgeport,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
326,5dc5d21b3314640008cea887,Lowe's Market,100 E Maginnis St,,33.29349899291992,-97.79690551757812,76431,US,Chico,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
330,55e23a35498e10ec1fef61ab,Winco Foods,1122 W Centerville Rd,,32.85513695042885,-96.64418664038715,75041,US,Garland,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
331,4c6af8356d390f472bb4099a,Fiesta Mart,2940 S 1st St,at E Kingsley Rd,32.88033840151372,-96.63002506815153,75041,US,Garland,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
332,5244336a498e47be15c833f1,Walmart Neighborhood Market,1855 S Garland Ave,,32.89604405728547,-96.64949154417188,75040,US,Garland,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
334,4bcf290377b29c74977c8882,Walmart Neighborhood Market,3959 Broadway Blvd,,32.86485000648934,-96.60664919827406,75043,US,Garland,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
336,4ba3dd37f964a520ea6738e3,ALDI,1601 W Northwest Hwy,Jackson Drive,32.864545910027935,-96.65217465848846,75041,US,Garland,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
347,4bb52dc546d4a593afb0c4c0,Kroger,10677 E Northwest Hwy,at Plano Rd,32.8653178,-96.7017357,75238,US,Dallas,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
349,4ba593dff964a520ce1339e3,Tom Thumb,925 Northwest Hwy,,32.8623445,-96.6431636,75041,US,Garland,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
356,4c48e0866594be9a5b3b5124,Albertsons,2165 E Buckingham Dr,at Jupiter Rd.,32.9323894,-96.6837984,75081,US,Richardson,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
362,4c449e5236d6a59307bd6aa8,99 Ranch Market,131 W Spring Creek Pkwy,Spring Creek & 75,33.05898878400217,-96.69486742972323,75023,US,Plano,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
364,4a9c7cc8f964a5205b3720e3,Albertsons,320 Casa Linda Plaza,at Buckner Blvd.,32.833832454908126,-96.70007396382735,75218,US,Dallas,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
366,4bf9c1225ec320a1e6ce8ad3,Kroger,532 W Interstate 30,Broadway Blvd,32.8376105,-96.5968458,75043,US,Garland,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
368,4b63bd01f964a520178f2ae3,Walmart Neighborhood Market,2275 Gus Thomasson Rd,,32.83568307827523,-96.67632761582938,75228,US,Dallas,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
370,4b6cc2e6f964a52081522ce3,Kroger,525 N Galloway Ave,at W. Kearney St.,32.771852560199015,-96.60001180644956,75149,US,Mesquite,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
371,4b9e8cfdf964a5202dee36e3,Walmart Neighborhood Market,915 N Town East Blvd,,32.812966643489546,-96.60983877269382,75150,US,Mesquite,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
374,4bde2f9ef5eab713841b2ef8,Kroger,3600 Gus Thomasson Rd Ste 150,,32.8137935,-96.6333082,75150,US,Mesquite,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
375,5a0bd0f893bd6311389e30d3,Walmart Garden Center,1801 Marketplace Dr,,32.8630502,-96.652042,75041,US,Garland,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
377,4b2ff586f964a52064f324e3,Walmart Supercenter,1801 Marketplace Dr,,32.8628133318584,-96.65230183580155,75041,US,Garland,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
378,4b36b450f964a520fd3a25e3,El Rancho Supermercado,2550 Gus Thomasson Rd,,32.83400582473103,-96.67247569708839,75228,US,Dallas,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
381,4bec99078bbcc928e1868cb1,Albertsons,5710 Broadway Blvd,at Rowlet Rd,32.8460916,-96.5939391,75043,US,Garland,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
382,593fce9686f4cc4a04afea01,Walmart Neighborhood Market,1951 Military Pkwy,Peachtree,32.7690190332357,-96.62840063031317,75149,US,Mesquite,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
385,4b5c9681f964a5204a3829e3,Albertsons,2828 Motley Dr,at N. Town East Blvd.,32.803703,-96.6457209,75150,US,Mesquite,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
387,4b7f5130f964a520212730e3,Walmart Supercenter,555 W Interstate 30,at Broadway Blvd.,32.842163105846595,-96.59781544268044,75043,US,Garland,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
399,4bdc9a112a3a0f478598b3b6,Walmart Supercenter,200 Us Highway 80 E,,32.789266004718755,-96.59885926584631,75149,US,Mesquite,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
403,5a0a089416fa043151795ae2,Walmart Garden Center,7401 Samuell Blvd,,32.793803,-96.689232,75228,US,Dallas,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
405,4b60d126f964a52052fb29e3,Walmart Supercenter,7401 Samuell Blvd,,32.79429794991151,-96.68958226181532,75228,US,Dallas,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
406,51f9c458498e1f45a9d81473,El Rancho Supermercado,4121 Gaston Ave,at N Haskell Av,32.79506181290087,-96.77688320207284,75246,US,Dallas,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
407,5204ed47498e966f6b2bed5b,Trader Joe's,2001 Greenville Ave,at Sears St,32.814791361649974,-96.77048598872065,75206,US,Dallas,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,Lowest Greenville
408,50c13635e4b0a18c01afca8d,Kroger,4241 Capitol Ave,at N Peak St,32.80643774742219,-96.78904287492236,75204,US,Dallas,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
409,56d89ae7cd1054a0b3fade4b,Trader Joe's,4525 Cole Ave,,32.821883384766046,-96.78986469259834,75205,US,Dallas,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
410,4b297f8bf964a520de9f24e3,Fiesta Mart,5334 Ross Ave,at Henderson Av,32.80926985665336,-96.77101972834552,75206,US,Dallas,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
411,585473a12a19825557d4478c,Tom Thumb,3878 Oak Lawn Ave Ste 180,Blackburn,32.8153899,-96.8008284,75219,US,Dallas,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
412,4afcaac1f964a520eb2422e3,Kroger,4142 Cedar Springs Rd,at Douglas Ave.,32.8132007,-96.8124138,75219,US,Dallas,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
413,4a93660ff964a520b61f20e3,Kroger,5665 E Mockingbird Ln,at Greenville Ave,32.8383822,-96.7709681,75206,US,Dallas,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
414,4f975ce4e4b01a1a3741e366,Kroger,4901 Maple Ave,at Medical District Dr.,32.8138846,-96.8298657,75235,US,Dallas,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,Medical District
415,4aa6a9d2f964a5208a4a20e3,Walmart Neighborhood Market,2305 N Central Expy,,32.80086043023722,-96.7939376939363,75204,US,Dallas,TX,United States,4bf58dd8d48988d118951735,Grocery Store,,Uptown
416,4abb7bc1f964a520cf8320e3,Tom Thumb,6333 E Mockingbird Ln,at Alderson St,32.8374945,-96.7543969,75214,US,Dallas,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
417,4caccc0551399eb0aacace03,Tom Thumb,7117 Inwood Rd,at W. University Blvd.,32.8445,-96.8226018,75209,US,Dallas,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
418,4b8c49cbf964a520b7c832e3,El Rio Grande Latin Market,5308 Maple Ave,at Hudnall St,32.81763508587543,-96.83186373244561,75235,US,Dallas,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
419,4c3537db213c2d7f64e5395d,Fiesta Mart,611 W Jefferson Blvd,bt S Van Buren & Llewellyn Avs,32.74373435806,-96.83295882715026,75208,US,Dallas,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
440,536cc332498ece8def83f380,Trader Joe's,5550 W Lovers Lane,at Greenway Blvd.,32.85065350883221,-96.8182536205708,75209,US,Dallas,TX,United States,4bf58dd8d48988d118951735,Grocery Store,,
504,4bd7881435aad13a7c318ff3,New Truong Nguyen Supermarket,3555 W Walnut St,,32.91837484001233,-96.68460288401505,75042,US,Garland,TX,United States,4bf58dd8d48988d118951735,Grocery Store,,
519,4bf86311c07c9c742fd5bbef,Cali Saigon Mall,3212 N Jupiter Rd,at Belt Line Rd.,32.94722800997871,-96.68124214782956,75044,US,Garland,TX,United States,4bf58dd8d48988d1fd941735,Shopping Mall,,
557,54c116d8498e8262bc606416,Walmart Neighborhood Market,350 N Bluegrove Rd,Beltline,32.59105787309555,-96.78657908030372,75146,US,Lancaster,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
558,4b9ecb7bf964a5207c0237e3,Tom Thumb,1501 Pioneer Rd,at E. Cartright Rd.,32.7461781,-96.5860986,75149,US,Mesquite,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
559,534ed9f9498e06781ac1e3c6,WinCo Foods,800 S Cockrell Hill Rd,,32.64531808471102,-96.88882659933445,75137,US,Duncanville,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
560,4be6f564910020a1ccd0d414,Kroger,1001 North Beckley,at E. Pleasant Run Rd.,32.6069241,-96.8251843,75115,US,DeSoto,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
561,4b3e2ee1f964a520429925e3,Albertsons,1500 S Beltline Rd,at E. Cartwright Rd.,32.7453598,-96.595274,75149,US,Mesquite,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
562,4bce3dc7c564ef3b1ffbedf0,Walmart Supercenter,220 N Highway 175,,32.64971109,-96.53477222,75159,US,Seagoville,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
563,4cf581e655e1370496c9c6b6,ALDI,8034 Chrysalis Dr,at W. Wheatland Rd.,32.64890284126058,-96.85894869281145,75237,US,Dallas,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
565,53b4adb1498ecca7432caa1f,ALDI,102 W Pleasant Run Rd,,32.6031712,-96.8580109,75115,US,DeSoto,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
566,4b17f08df964a520f7c923e3,Kroger,11925 Elam Rd,I-635,32.7202005,-96.6208434,75180,US,Mesquite,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
568,4b9c51c3f964a520175f36e3,Tom Thumb,633 W Wheatland Rd,at S Cedar Ridge Dr,32.6481094,-96.9230181,75116,US,Duncanville,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
570,4f8044d3e4b0c0cb0336b3b1,ALDI,805 E Belt Line Rd,,32.590496025755456,-96.9248815227865,75104,US,Cedar Hill,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
572,4ba63632f964a520f63b39e3,El Rio Grande Latin Market,2515 W Jefferson Blvd #300,,32.74885414729656,-96.8588177305769,75211,US,Dallas,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
575,568c2ec7498e5863960a9ca1,Walmart Neighborhood Market,820 E Belt Line Rd,,32.58861780079795,-96.92448010080756,75104,US,Cedar Hill,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
576,56d8c5e8498efc5342e78b2d,Walmart Neighborhood Market,108 W. Parkerville Road,,32.57480870717866,-96.85849428176878,75115,US,DeSoto,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
580,4db18c76fa8ca4b3e9f9b688,Walmart Supercenter,951 W Belt Line Rd,,32.59261199273748,-96.87954387301255,75115,US,DeSoto,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
581,4b0703f5f964a5207cf522e3,Tom Thumb,315 S Hampton Rd,at Wentworth St,32.742651,-96.8579407,75208,US,Dallas,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
585,4b92a423f964a520b80c34e3,Albertsons,427 E FM 1382,at E. Belt Line Rd.,32.5930461,-96.9351707,75104,US,Cedar Hill,TX,United States,52f2ab2ebcbc57f1066b8b46,Supermarket,,
